time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-12-05T01:24:53.150Z,-17.6792,-175.2243,208.55,4.2,mb,,90,5.005,0.45,us,us20004fs1,2016-01-13T00:11:21.040Z,"169km NW of Neiafu, Tonga",earthquake,13.4,9.3,0.187,8,reviewed,us,us
2015-12-05T01:14:18.900Z,34.8037,-97.8063,10.507,3.1,ml,,181,,0.74,us,us1000448c,2016-01-12T23:58:09.040Z,"13km E of Rush Springs, Oklahoma",earthquake,4.7,7.8,,,reviewed,tul,tul
2015-12-05T01:02:24.000Z,62.7833,-150.6331,98,2.6,ml,,,,0.59,ak,ak12126364,2015-12-05T09:05:07.104Z,"57km NNW of Talkeetna, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2015-12-05T00:55:41.210Z,35.849,135.5793,359.2,4.1,mb,,51,0.581,0.77,us,us20004fry,2015-12-19T06:16:25.723Z,"41km NNW of Obama, Japan",earthquake,9.6,8.1,0.135,15,reviewed,us,us
2015-12-05T00:52:02.350Z,-48.0057,85.2841,35,4.6,mb,,127,10.063,0.54,us,us20004fs4,2016-02-25T22:36:51.040Z,"Southeast Indian Ridge",earthquake,13.3,2,0.125,19,reviewed,us,us
2015-12-05T00:37:33.000Z,58.0555,-155.3513,123.6,3.3,ml,,,,0.86,ak,ak12126346,2015-12-15T06:32:03.040Z,"99km NW of Larsen Bay, Alaska",earthquake,0.5,0.5,,,reviewed,ak,ak
2015-12-05T00:27:32.530Z,18.008,145.7112,228.43,4,mb,,126,15.521,0.4,us,us20004frz,2015-12-19T06:24:53.003Z,"13km SSW of Pagan, Northern Mariana Islands",earthquake,9,10.8,0.138,14,reviewed,us,us
2015-12-05T00:07:31.990Z,-59.8518,-26.438,109.18,4.7,mb,,58,7.814,1.02,us,us100044a3,2015-12-19T00:20:57.499Z,"91km S of Bristol Island, South Sandwich Islands",earthquake,11.3,6.1,0.084,43,reviewed,us,us
2015-12-04T23:48:52.000Z,46.2543,153.0725,23.32,4.3,mb,,131,7.486,0.67,us,us10004563,2015-12-19T04:50:34.526Z,"Kuril Islands",earthquake,12.3,6.8,0.133,16,reviewed,us,us
2015-12-04T23:42:21.700Z,52.1428,-174.0383,160.35,2.5,ml,,195,1.248,0.52,us,us20004h66,2015-12-19T05:33:00.021Z,"12km ESE of Atka, Alaska",earthquake,9,18.5,,,reviewed,us,ak
2015-12-04T23:25:24.600Z,36.6172,-98.0523,6.288,2.9,ml,,78,,0.79,us,us1000447n,2015-12-13T06:23:46.289Z,"21km ENE of Helena, Oklahoma",earthquake,1.3,3.1,,,reviewed,tul,tul
2015-12-04T23:24:01.040Z,-32.3795,-178.2868,10.97,4.4,mb,,176,3.139,0.87,us,us10004562,2016-01-16T06:14:41.040Z,"119km SSE of L'Esperance Rock, New Zealand",earthquake,9.6,9.6,0.162,11,reviewed,us,us
2015-12-04T22:38:05.600Z,36.7226,-98.3874,7.069,2.5,ml,,116,,0.32,us,us100044ww,2015-12-19T02:29:57.520Z,"4km SW of Cherokee, Oklahoma",earthquake,2,2.1,,,reviewed,tul,tul
2015-12-04T22:25:00.110Z,-47.6165,85.0913,35,7.1,mww,,8,10.034,1.42,us,us100043z2,2016-02-04T20:10:07.000Z,"Southeast Indian Ridge",earthquake,8,1.8,,,reviewed,us,us
2015-12-04T22:17:57.800Z,36.6136,-98.0533,5.975,3.2,ml,,78,,0.63,us,us100043uc,2016-01-16T05:58:41.040Z,"20km ENE of Helena, Oklahoma",earthquake,3,7,,,reviewed,tul,tul
2015-12-04T22:00:03.760Z,53.4535,-165.5893,59.05,3.5,ml,,191,0.66,0.47,us,us20004h5t,2015-12-19T05:40:46.743Z,"76km S of Akutan, Alaska",earthquake,9.4,29.4,0.137,7,reviewed,us,us
2015-12-04T21:48:17.700Z,18.7968,-67.429,7,2.5,Md,6,302.4,0.41322503,0.07,pr,pr15338004,2015-12-15T06:17:38.040Z,"48km NW of San Antonio, Puerto Rico",earthquake,1.3,1.1,0,5,reviewed,pr,pr
2015-12-04T21:23:54.420Z,28.7855,141.9634,38.74,4.6,mb,,136,1.694,0.49,us,us1000455x,2015-12-19T03:53:07.900Z,"190km N of Chichi-shima, Japan",earthquake,6.6,5.7,0.103,28,reviewed,us,us
2015-12-04T20:22:18.060Z,-54.007,-2.3854,14.25,5,mb,,110,17.733,0.57,us,us100043fl,2016-01-12T22:07:32.040Z,"Southern Mid-Atlantic Ridge",earthquake,13.3,4.2,0.079,52,reviewed,us,us
2015-12-04T19:23:16.260Z,28.982,51.9632,25.23,4.7,mwr,,37,0.814,0.93,us,us100043er,2016-01-16T15:22:05.040Z,"61km WNW of Firuzabad, Iran",earthquake,6.9,4.4,,,reviewed,us,teh
2015-12-04T19:05:50.910Z,50.1165,-178.4733,10,2.8,ml,,254,1.657,0.99,us,us20004h64,2016-01-13T22:58:32.040Z,"135km SSE of Amatignak Island, Alaska",earthquake,4,2,,18,reviewed,us,ak
2015-12-04T18:50:44.720Z,-40.5494,174.2598,59.24,4.8,mb,,44,0.911,0.91,us,us100043ef,2016-01-12T19:18:42.040Z,"75km WNW of Paraparaumu, New Zealand",earthquake,4.8,6.3,0.139,18,reviewed,us,us
2015-12-04T18:49:02.510Z,-20.8316,-178.5242,587.3,4.4,mb,,123,4.458,1.09,us,us100043et,2016-01-12T19:14:20.040Z,"27km SE of Ndoi Island, Fiji",earthquake,12.8,7.3,0.055,94,reviewed,us,us
2015-12-04T18:43:22.860Z,19.5258,146.421,35,4.1,mb,,221,39.058,0.33,us,us1000455z,2016-01-12T18:32:20.040Z,"115km NE of Agrihan, Northern Mariana Islands",earthquake,19.1,2,0.198,7,reviewed,us,us
2015-12-04T17:57:26.980Z,-31.2471,-68.3787,100.81,4.3,mb,,91,0.396,1.05,us,us100043e9,2016-01-09T23:12:47.040Z,"25km NNE of Albardon, Argentina",earthquake,7.6,2.5,0.266,4,reviewed,us,us
2015-12-04T17:31:32.500Z,36.835,-98.2833,4.689,2.8,ml,,116,,0.85,us,us100043e3,2016-01-09T23:10:35.040Z,"11km NE of Cherokee, Oklahoma",earthquake,1.6,5.5,,,reviewed,tul,tul
2015-12-04T17:29:13.070Z,50.2429,156.8297,57.56,4.7,mb,,179,2.92,0.58,us,us1000455v,2016-01-07T23:00:54.040Z,"69km SE of Severo-Kuril'sk, Russia",earthquake,5.8,10.4,0.152,13,reviewed,us,us
2015-12-04T17:11:00.060Z,6.7556,127.2382,39.82,4.6,mb,,112,1.676,1.02,us,us1000455u,2016-01-07T22:51:38.040Z,"92km ESE of Manay, Philippines",earthquake,8.2,7.9,0.095,33,reviewed,us,us
2015-12-04T17:07:14.730Z,49.8876,-177.6696,10,3.2,ml,,246,1.876,0.42,us,us100043ea,2016-01-07T22:42:53.040Z,"183km SE of Amatignak Island, Alaska",earthquake,5.2,2,,32,reviewed,us,ak
2015-12-04T17:02:48.680Z,-4.826,144.18,106.07,4.7,mb,,37,4.159,0.81,us,us100043dy,2016-01-07T22:38:03.040Z,"85km S of Angoram, Papua New Guinea",earthquake,6.7,5.4,0.061,81,reviewed,us,us
2015-12-04T16:29:26.240Z,13.106,-89.1304,37.02,4,md,,220,0.585,0.68,us,us10004alh,2016-02-25T20:47:49.040Z,"44km SSW of El Rosario, El Salvador",earthquake,5,73.6,,,reviewed,us,snet
2015-12-04T15:58:55.040Z,-14.9185,167.5127,118.8,4.5,mb,,146,0.604,1.02,us,us100043cc,2016-01-04T17:55:25.040Z,"51km ENE of Port-Olry, Vanuatu",earthquake,14,6.8,0.131,17,reviewed,us,us
2015-12-04T15:37:40.800Z,39.26,40.22,5,4.4,mwr,,,,2.33,us,us100043c6,2016-02-25T20:49:03.040Z,"12km WSW of Kigi, Turkey",earthquake,5.4,2,0.093,11,reviewed,isk,us
2015-12-04T15:32:17.000Z,58.5499,-154.0349,80.5,2.7,ml,,,,0.6,ak,ak12123298,2016-01-03T17:49:42.040Z,"112km N of Larsen Bay, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2015-12-04T15:17:53.300Z,36.7635,-98.055,6.234,3.1,ml,,76,,0.43,us,us100043c2,2016-01-18T17:30:32.040Z,"26km E of Cherokee, Oklahoma",earthquake,1.8,6.6,,,reviewed,tul,tul
2015-12-04T14:29:44.580Z,24.4692,123.1455,85.96,4.1,mb,,103,0.122,0.9,us,us1000455r,2015-12-20T08:43:59.442Z,"14km E of Yonakuni, Japan",earthquake,8.1,6.1,0.213,6,reviewed,us,us
2015-12-04T14:10:14.300Z,36.2746,-96.6541,6.155,2.6,ml,,84,,0.5,us,us100043as,2015-12-20T08:00:20.693Z,"15km ESE of Pawnee, Oklahoma",earthquake,1.7,7,,,reviewed,tul,tul
2015-12-04T13:51:52.660Z,-18.2805,-177.8051,588.42,4.2,mb,,140,3.977,0.45,us,us1000455q,2015-12-20T07:50:00.214Z,"278km NNE of Ndoi Island, Fiji",earthquake,18.2,8.6,0.136,15,reviewed,us,us
2015-12-04T13:51:07.750Z,51.0672,-179.9473,27.8,2.8,ml,,237,0.566,0.27,us,us20004h67,2015-12-18T14:42:36.073Z,"62km WSW of Amatignak Island, Alaska",earthquake,4.2,12,,19,reviewed,us,ak
2015-12-04T13:27:04.950Z,57.5589,120.6569,17.57,4.7,mb,,39,1.457,0.91,us,us100043ar,2016-02-26T06:42:46.040Z,"161km ENE of Chara, Russia",earthquake,7.1,4.2,0.056,98,reviewed,us,us
2015-12-04T13:07:19.500Z,19.552,-65.3281,66,3.6,Md,13,266.4,1.23787846,0.5,pr,pr15338002,2015-12-18T14:28:59.087Z,"135km NNE of Vieques, Puerto Rico",earthquake,7.7,18.3,0,12,reviewed,pr,pr
2015-12-04T12:57:42.020Z,5.7791,126.5139,101.63,4.1,mb,,188,1.583,0.49,us,us1000455p,2016-01-07T09:49:22.040Z,"74km SSE of Pondaguitan, Philippines",earthquake,11.7,8.4,0.131,16,reviewed,us,us
2015-12-04T12:02:13.000Z,57.157,-152.254,25.4,2.7,ml,,,,0.79,ak,ak12122153,2016-01-07T09:42:38.040Z,"70km SSE of Kodiak Station, Alaska",earthquake,0.6,1.4,,,reviewed,ak,ak
2015-12-04T11:33:06.490Z,-6.2953,154.6953,66.75,4.7,mb,,70,3.274,0.62,us,us100043a8,2016-01-07T09:40:35.040Z,"87km W of Panguna, Papua New Guinea",earthquake,8.3,4.7,0.077,51,reviewed,us,us
2015-12-04T11:32:43.030Z,-23.6677,-64.6017,28.28,4.9,mb,,36,4.103,0.94,us,us100043a5,2016-01-07T09:35:25.040Z,"8km N of Caimancito, Argentina",earthquake,7.4,4.9,0.102,30,reviewed,us,us
2015-12-04T09:17:21.980Z,9.9649,125.9795,91.56,4.6,mb,,135,2.903,0.76,us,us1000455n,2016-01-07T09:20:53.040Z,"3km WNW of San Benito, Philippines",earthquake,9,6.6,0.128,18,reviewed,us,us
2015-12-04T08:44:38.670Z,-30.7788,-71.4814,45.13,4.4,mwr,,65,0.168,0.74,us,us1000439f,2016-02-26T05:50:53.040Z,"33km SW of Ovalle, Chile",earthquake,6.8,5.2,0.055,32,reviewed,us,us
2015-12-04T08:09:36.000Z,59.9,-152.737,84.1,2.5,ml,,,,0.58,ak,ak12121028,2016-01-03T08:08:57.848Z,"52km WNW of Anchor Point, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2015-12-04T07:37:22.270Z,-34.0393,-109.3785,10,4.9,mb,,73,6.89,0.33,us,us10004396,2016-01-03T08:03:40.040Z,"Southern East Pacific Rise",earthquake,12.2,1.4,0.081,48,reviewed,us,us
2015-12-04T06:59:52.000Z,61.4029,-147.3786,8.3,2.7,ml,,,,0.62,ak,ak12120467,2016-01-03T07:57:48.040Z,"63km WNW of Valdez, Alaska",earthquake,0.1,0.5,,,reviewed,ak,ak
2015-12-04T06:56:03.250Z,32.8655,-96.9028,5.66,2.6,mb_lg,,108,0.016,0.3,us,us1000438z,2016-01-03T07:52:25.040Z,"6km S of Farmers Branch, Texas",earthquake,1.5,2.2,0.18,8,reviewed,us,us
2015-12-04T06:15:26.220Z,-2.2169,138.4997,31.39,4,mb,,128,2.222,0.98,us,us1000455m,2016-01-03T07:50:05.040Z,"236km WNW of Abepura, Indonesia",earthquake,10.5,7.5,0.157,11,reviewed,us,us
2015-12-04T05:58:03.180Z,55.494,-151.879,23.7,3.2,ml,,,,0.51,us,us20004h5x,2016-01-20T06:37:10.040Z,"238km E of Chirikof Island, Alaska",earthquake,7.2,8.1,0.071,26,reviewed,ak,us
2015-12-04T05:37:20.560Z,39.892,-120.8356667,3.41,2.98,md,31,63,0.03441,0.09,nc,nc72564096,2016-01-03T07:27:02.040Z,"7km SE of East Quincy, California",earthquake,0.22,0.49,0.222,70,reviewed,nc,nc
2015-12-04T05:10:05.990Z,52.0989,-176.483,257.899,2.7,ml,,,,0.33,us,us20004h5w,2016-01-03T07:21:59.040Z,"27km NNE of Adak, Alaska",earthquake,25.5,4.5,,18,reviewed,ak,ak
2015-12-04T05:08:12.900Z,36.8315,-98.2737,4.986,3.2,mwr,,115,,0.26,us,us1000438i,2016-02-26T05:53:56.269Z,"11km NE of Cherokee, Oklahoma",earthquake,2.4,6.3,,7,reviewed,tul,slm
2015-12-04T04:56:17.430Z,-30.5429,-72.1165,14.46,4.2,mwr,,116,0.435,0.53,us,us1000438f,2016-01-09T06:17:35.040Z,"88km W of Ovalle, Chile",earthquake,3.8,3.9,0.043,51,reviewed,us,us
2015-12-04T04:54:15.620Z,1.684,-30.6079,10,4.7,mb,,78,24.343,0.9,us,us1000455k,2016-01-10T06:37:41.040Z,"Central Mid-Atlantic Ridge",earthquake,15.5,1.9,0.084,43,reviewed,us,us
2015-12-04T04:25:50.830Z,21.4894,145.748,10,5.4,mww,,22,5.121,0.83,us,us1000438a,2016-02-04T20:10:06.000Z,"137km NE of Farallon de Pajaros, Northern Mariana Islands",earthquake,7.2,1.7,,,reviewed,us,us
2015-12-04T04:16:37.300Z,19.214,-67.9105,28,3,Md,5,334.8,0.92077317,0.38,pr,pr15338000,2016-01-09T06:23:58.040Z,"87km NE of Punta Cana, Dominican Republic",earthquake,6.4,29.6,0,3,reviewed,pr,pr
2015-12-04T04:04:53.780Z,53.1315,-161.8282,10,3.2,ml,,217,1.892,0.5,us,us20004h5r,2016-01-15T22:04:45.040Z,"217km SSE of False Pass, Alaska",earthquake,6.9,2,0.115,10,reviewed,us,us
2015-12-04T03:44:11.940Z,9.6055,126.1558,105.63,4.5,mb,,131,2.583,0.79,us,us1000455l,2016-01-10T00:58:07.040Z,"17km SSE of Union, Philippines",earthquake,8.9,5.8,0.104,27,reviewed,us,us
2015-12-04T03:35:52.780Z,-61.6845,-155.9837,10,4.2,mb,,81,20.041,0.74,us,us1000455h,2016-01-09T23:57:57.040Z,"Pacific-Antarctic Ridge",earthquake,21.2,1.9,0.216,6,reviewed,us,us
2015-12-04T01:48:39.950Z,-33.983,-109.2635,10,4.8,mb,,65,6.802,0.47,us,us10004380,2016-01-09T06:05:54.040Z,"Southern East Pacific Rise",earthquake,12.9,1.8,0.065,74,reviewed,us,us
2015-12-04T01:07:57.000Z,60.8783,-149.141,28.3,2.5,ml,,,,0.62,ak,ak12118700,2016-01-09T04:25:55.040Z,"27km WNW of Whittier, Alaska",earthquake,0.1,0.3,,,reviewed,ak,ak
2015-12-04T00:37:04.660Z,35.918,140.147,68.77,4.4,mb,,124,0.314,0.57,us,us1000436u,2015-12-15T01:51:57.988Z,"2km E of Fujishiro, Japan",earthquake,6.1,4.2,0.108,25,reviewed,us,us
2015-12-04T00:27:40.500Z,36.7605,-98.0523,6.714,3.6,ml,,69,,0.62,us,us1000436q,2016-01-16T05:58:10.671Z,"27km E of Cherokee, Oklahoma",earthquake,4.1,3.1,,,reviewed,tul,tul
2015-12-04T00:23:02.650Z,45.7625,-111.2708333,7.52,2.63,ml,33,81,0.301,0.22,mb,mb80110444,2015-12-04T08:25:35.366Z,"7km WSW of Belgrade, Montana",earthquake,0.35,1.41,0.232,11,reviewed,mb,mb
2015-12-04T00:21:23.300Z,36.5191,-99.0201,0.968,2.5,ml,,193,,0.59,us,us1000436k,2015-12-13T06:25:26.869Z,"18km ENE of Mooreland, Oklahoma",earthquake,2.7,6.6,,,reviewed,tul,tul
2015-12-04T00:08:36.040Z,19.4074993,-155.2798309,0.9,2.75,ml,28,28,0.004626,0.26,hv,hv61121081,2015-12-19T23:35:29.373Z,"5km WSW of Volcano, Hawaii",earthquake,0.16,0.23,0.26,26,reviewed,hv,hv
2015-12-04T00:05:44.750Z,51.9148,179.7856,182.11,2.8,ml,,139,0.139,0.43,us,us20004h5u,2015-12-19T05:36:37.880Z,"13km ESE of Semisopochnoi Island, Alaska",earthquake,14.6,10.8,,22,reviewed,us,ak
2015-12-03T23:55:54.460Z,0.0777,123.6431,132.74,4.6,mb,,36,3.039,0.75,us,us1000436g,2015-12-15T00:07:36.806Z,"50km SW of Molibagu, Indonesia",earthquake,7.3,6.6,0.066,68,reviewed,us,us
2015-12-03T23:29:48.500Z,-10.2601,-71.4165,622.67,4,mb,,145,2.817,0.87,us,us100044q2,2016-01-16T06:00:54.040Z,"209km SE of Marechal Thaumaturgo, Brazil",earthquake,7.9,10.7,0.133,15,reviewed,us,us
2015-12-03T21:50:59.500Z,-3.2974,130.9271,39.48,4.1,mb,,101,1.372,1.4,us,us100044q3,2015-12-19T02:21:05.338Z,"223km E of Amahai, Indonesia",earthquake,9.3,7.1,0.185,8,reviewed,us,us
2015-12-03T21:35:59.000Z,32.8576,-96.9236,5,2.8,mb_lg,,44,0.022,0.6,us,us1000435f,2016-02-25T22:23:32.040Z,"5km NNE of Irving, Texas",earthquake,1.5,1.8,0.074,47,reviewed,us,us
2015-12-03T21:18:06.000Z,36.5099,-98.983,5,2.6,ml,,159,,0.58,us,us10004356,2016-01-16T05:43:23.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,2.6,2,,,reviewed,tul,tul
2015-12-03T21:09:45.330Z,-20.7729,-69.2886,109.85,4,ml,,120,0.326,0.43,us,us10004354,2015-12-15T05:56:21.381Z,"108km SE of Iquique, Chile",earthquake,3.6,6.4,,,reviewed,us,guc
2015-12-03T20:27:52.000Z,67.2972,-166.5478,95.3,2.7,ml,6,219.599982432001,,0.7,ak,ak12281883,2016-01-28T15:00:36.040Z,"117km S of Point Hope, Alaska",earthquake,2.7,5.5,,,reviewed,ak,ak
2015-12-03T20:11:48.940Z,47.6115,-122.3436667,25.739,2.51,ml,31,58,0.154,0.27,uw,uw61095087,2016-01-13T22:24:30.040Z,"1km NW of Seattle, Washington",earthquake,0.36,0.99,0.222,55,reviewed,uw,uw
2015-12-03T20:06:39.000Z,57.9906,-154.9861,84.5,2.6,ml,,,,0.57,ak,ak12116903,2016-01-12T18:01:16.040Z,"78km NW of Larsen Bay, Alaska",earthquake,0.7,1.4,,,reviewed,ak,ak
2015-12-03T19:13:38.200Z,-34.8217,-109.3423,10,4.8,mb,,66,31.042,1,us,us100044px,2016-01-12T21:09:49.040Z,"Southern East Pacific Rise",earthquake,14,1.8,0.143,15,reviewed,us,us
2015-12-03T18:06:06.200Z,19.2345,-64.9397,9,2.8,Md,3,316.8,0.86777256,0.15,pr,pr15337009,2015-12-04T02:08:48.620Z,"96km NNW of Road Town, British Virgin Islands",earthquake,7.5,10.6,0,3,reviewed,pr,pr
2015-12-03T17:59:01.010Z,-33.9557,-109.5248,14.5,4.7,mb,,128,31.521,1.01,us,us100044q1,2016-01-12T21:21:06.040Z,"Southern East Pacific Rise",earthquake,15.6,3.5,0.127,19,reviewed,us,us
2015-12-03T16:48:15.000Z,55.5459,-154.4652,26.1,2.6,ml,6,262.799978976002,,0.55,ak,ak12281861,2016-01-07T21:13:51.040Z,"79km ESE of Chirikof Island, Alaska",earthquake,3.5,2.9,,,reviewed,ak,ak
2015-12-03T15:57:58.900Z,19.2238,-64.7936,11,3.5,Md,11,273.6,0.82016185,0.2,pr,pr15337008,2016-01-07T19:27:27.040Z,"91km NNW of Road Town, British Virgin Islands",earthquake,3,4,0,10,reviewed,pr,pr
2015-12-03T15:55:15.080Z,-33.98,-109.3331,14.65,5,mb,,62,29.167,0.75,us,us1000431u,2016-01-07T16:24:03.040Z,"Southern East Pacific Rise",earthquake,13.7,3.4,0.05,127,reviewed,us,us
2015-12-03T15:41:15.870Z,5.5605,127.2416,93.1,4.2,mb,,85,2.231,1.09,us,us100044pz,2016-01-07T15:24:09.040Z,"147km SE of Pondaguitan, Philippines",earthquake,10,7.7,0.108,25,reviewed,us,us
2015-12-03T15:32:02.220Z,-3.1174,-75.7314,110,4.8,mb,,107,4.3,1.34,us,us1000431r,2016-01-06T22:11:46.040Z,"218km NNE of Barranca, Peru",earthquake,7.2,7.1,0.076,53,reviewed,us,us
2015-12-03T15:29:08.500Z,-5.66,149.7542,144.25,5.3,mb,,31,2.809,1.23,us,us1000431p,2016-01-06T22:06:52.040Z,"44km WSW of Kimbe, Papua New Guinea",earthquake,5.8,4.4,0.037,247,reviewed,us,us
2015-12-03T14:55:39.000Z,-22.522,-68.807,87.4,4.2,mb,,,,1.29,us,us1000431k,2015-12-31T18:45:28.510Z,"14km ESE of Calama, Chile",earthquake,7.1,5.6,0.176,9,reviewed,guc,us
2015-12-03T14:48:15.580Z,-30.4703,-72.348,10,4.4,mb,,196,0.647,1.11,us,us1000431j,2015-12-31T18:40:40.790Z,"111km W of Ovalle, Chile",earthquake,2.8,1.9,0.31,3,reviewed,us,us
2015-12-03T14:31:12.860Z,22.5999,121.4008,21.8,5.1,mb,,73,0.367,0.68,us,us1000431g,2016-01-29T15:31:13.040Z,"31km SE of Taitung City, Taiwan",earthquake,4.1,4.8,0.065,79,reviewed,us,us
2015-12-03T14:03:10.000Z,51.4787,177.5259,42.9,3,ml,,316,,0.59,us,us20004h8x,2016-01-03T17:24:06.040Z,"69km S of Kiska Volcano, Alaska",earthquake,13.1,10.1,,,reviewed,ak,ak
2015-12-03T13:54:11.590Z,-31.7826,-72.2858,10,4.2,mb,,192,1.237,0.96,us,us1000431c,2016-01-03T17:22:01.040Z,"107km W of Illapel, Chile",earthquake,7.1,1.9,0.305,3,reviewed,us,us
2015-12-03T12:08:40.800Z,31.2596,129.4301,40.28,4.5,mb,,95,0.909,1.11,us,us1000430z,2016-02-26T06:54:08.040Z,"84km W of Makurazaki, Japan",earthquake,3.3,8.7,0.111,24,reviewed,us,us
2015-12-03T12:02:02.000Z,62.3073,-148.3892,33.3,2.8,ml,,,,0.81,ak,ak12115270,2016-01-11T10:06:24.040Z,"61km NNE of Sutton-Alpine, Alaska",earthquake,0.2,0.4,,,automatic,ak,ak
2015-12-03T11:41:30.800Z,16.5798,-93.5838,152.21,4.7,mb,,94,0.484,0.92,us,us1000430u,2016-01-19T12:32:31.040Z,"11km SE of Jiquipilas, Mexico",earthquake,5.9,5.4,0.035,242,reviewed,us,us
2015-12-03T11:36:10.260Z,-30.8689,-71.9464,40.06,4.2,mb,,195,1.127,0.64,us,us1000430s,2016-01-19T12:31:35.040Z,"77km WSW of Ovalle, Chile",earthquake,9.2,7.4,0.526,1,reviewed,us,us
2015-12-03T11:02:19.000Z,39.5162,-123.6185,6.1,3,Ml,40,140.399988768001,0.1257641,0.16,nc,nc72563726,2016-01-11T09:50:58.040Z,"17km ENE of Fort Bragg, California",earthquake,0.3,0.5,0.2,26,reviewed,nc,nc
2015-12-03T10:55:23.000Z,61.2174,-151.2073,62.6,2.5,ml,,,,0.54,ak,ak12114745,2016-01-11T09:42:31.040Z,"58km N of Nikiski, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2015-12-03T10:50:47.900Z,52.5292,-169.4529,56.76,4.3,mb,,174,2.21,0.71,us,us1000430f,2016-01-19T13:59:08.040Z,"60km SW of Nikolski, Alaska",earthquake,8.8,9.3,0.091,34,reviewed,us,us
2015-12-03T10:42:14.500Z,36.3655,-96.9546,3.763,2.6,ml,,61,,0.45,us,us10004309,2016-01-11T07:19:22.040Z,"13km WNW of Pawnee, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul
2015-12-03T10:27:34.400Z,-0.006,124.2882,86.3,4.3,mb,,65,3.173,1.37,us,us100044pl,2016-01-11T13:12:51.040Z,"55km SE of Molibagu, Indonesia",earthquake,7.3,9.7,0.16,11,reviewed,us,us
2015-12-03T10:00:46.020Z,16.6934,145.6523,216.9,3.8,mb,,212,0.354,0.27,us,us100044pn,2016-02-26T07:01:13.040Z,"37km N of Anatahan, Northern Mariana Islands",earthquake,18.7,12.6,0.293,3,reviewed,us,us
2015-12-03T09:57:17.330Z,22.2845,143.5853,136.01,4.2,mb,,103,4.956,0.49,us,us100044pj,2016-01-11T06:44:11.040Z,"236km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,8.9,8.5,0.14,14,reviewed,us,us
2015-12-03T09:40:08.640Z,54.4339,-160.7832,23.74,3.5,ml,,165,0.8,1.3,us,us100044pm,2016-01-19T14:02:01.040Z,"88km WSW of Chernabura Island, Alaska",earthquake,8.8,9.6,0.101,13,reviewed,us,us
2015-12-03T08:32:46.130Z,-29.7522,-71.671,34.82,4.5,mwr,,57,0.41,0.47,us,us100042yl,2016-02-26T05:54:28.040Z,"38km NW of Coquimbo, Chile",earthquake,4.9,3.9,0.045,48,reviewed,us,us
2015-12-03T08:24:07.620Z,31.302,141.9464,26.36,4.3,mb,,124,2.556,0.77,us,us100044pg,2016-01-03T06:01:16.040Z,"282km SE of Hachijo-jima, Japan",earthquake,8.4,5.6,0.169,10,reviewed,us,us
2015-12-03T07:47:50.600Z,19.6075,-65.2979,81,3.4,Md,6,291.6,1.28998075,0.38,pr,pr15337007,2016-01-03T05:56:08.040Z,"142km NNE of Vieques, Puerto Rico",earthquake,7.4,16.7,0,6,reviewed,pr,pr
2015-12-03T07:35:04.500Z,19.3148,-65.383,25,3.2,Md,5,280.8,1.00611312,0.18,pr,pr15337006,2015-12-30T09:08:15.265Z,"109km NNE of Vieques, Puerto Rico",earthquake,1.8,17,0,4,reviewed,pr,pr
2015-12-03T06:58:46.140Z,-18.6743,-177.7056,637.23,4.2,mb,,127,4.136,0.87,us,us100044pe,2016-01-08T08:24:07.040Z,"242km NNE of Ndoi Island, Fiji",earthquake,12.3,10.4,0.095,31,reviewed,us,us
2015-12-03T06:33:15.000Z,59.2909,-153.202,85.9,3,ml,,,,0.7,ak,ak12114184,2016-01-08T07:55:55.040Z,"94km SW of Anchor Point, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2015-12-03T06:32:39.910Z,-33.9655,-109.195,10,4.7,mb,,65,6.786,0.82,us,us100044pd,2016-01-08T07:40:00.040Z,"Southern East Pacific Rise",earthquake,13.5,1.8,0.099,31,reviewed,us,us
2015-12-03T06:00:11.000Z,54.2803,-157.5829,5.6,2.9,ml,,291,,0.29,us,us20004h8t,2016-01-08T07:04:46.040Z,"139km ESE of Chernabura Island, Alaska",earthquake,9.4,9,0.115,10,reviewed,ak,us
2015-12-03T05:59:07.000Z,18.5016,-67.5187,18,2.8,Md,12,291.6,0.12217088,0.17,pr,pr15337005,2016-01-08T06:43:35.040Z,"33km WNW of Rincon, Puerto Rico",earthquake,1.3,0.4,0,12,reviewed,pr,pr
2015-12-03T04:39:30.000Z,54.7695,-160.5437,13.9,3,ml,,,,1.17,us,us20004h94,2016-01-17T22:53:23.040Z,"63km S of Sand Point, Alaska",earthquake,7.4,8.1,0.148,6,reviewed,ak,us
2015-12-03T04:35:57.400Z,19.7416,-65.2953,24,3.1,Md,6,277.2,1.41933815,0.28,pr,pr15337001,2016-01-12T01:53:18.040Z,"156km NNE of Vieques, Puerto Rico",earthquake,1.8,24.4,0,6,reviewed,pr,pr
